p_id,style_score,confidence_score,text_id,Time taken,Age,Sex,Ethnicity simplified,Country of birth,Employment status,Gender,round,data,label,Age_group,annotation_id,ethnicity,batch,minutes,gender_factor,new_style_score,new_confidence_score,style_comp,confidence_comp
66884bc1ae6c72e0b8d9e4e9,4,3,1e15aa4e325b756036346dff2731d72,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,female,46-55,5,White,1,57,Man,4.0,4.0,True,False
5db0e56e95628c0011e6df82,3,3,1e463533b451d587ddc2a466090179f5,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,male,26-35,1,White,1,11,Non-binary,4.0,3.0,False,True
64788046d0fc88f991d3847c,3,3,1e463533b451d587ddc2a466090179f5,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,male,46-55,2,White,1,48,Man,2.0,4.0,False,False
66884bc1ae6c72e0b8d9e4e9,3,3,1e463533b451d587ddc2a466090179f5,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,male,46-55,5,White,1,57,Man,4.0,3.0,False,True
5db0e56e95628c0011e6df82,2,1,21875,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PASTEL,female,26-35,1,White,1,11,Non-binary,2.0,1.0,True,True
64788046d0fc88f991d3847c,3,4,21875,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PASTEL,female,46-55,2,White,1,48,Man,2.0,4.0,False,True
66884bc1ae6c72e0b8d9e4e9,4,3,21875,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PASTEL,female,46-55,5,White,1,57,Man,2.0,4.0,False,False
5db0e56e95628c0011e6df82,3,4,22870,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PASTEL,female,26-35,1,White,1,11,Non-binary,3.0,3.0,True,False
64788046d0fc88f991d3847c,3,4,22870,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PASTEL,female,46-55,2,White,1,48,Man,3.0,3.0,True,False
66884bc1ae6c72e0b8d9e4e9,4,3,22870,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PASTEL,female,46-55,5,White,1,57,Man,3.0,4.0,False,False
5db0e56e95628c0011e6df82,2,3,3435786,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,male,26-35,1,White,1,11,Non-binary,2.0,3.0,True,True
64788046d0fc88f991d3847c,2,4,3435786,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,male,46-55,2,White,1,48,Man,2.0,3.0,True,False
66884bc1ae6c72e0b8d9e4e9,1,4,3435786,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,male,46-55,5,White,1,57,Man,1.0,4.0,True,True
5db0e56e95628c0011e6df82,2,3,3474820,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,female,26-35,1,White,1,11,Non-binary,1.0,3.0,False,True
64788046d0fc88f991d3847c,3,4,3474820,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,female,46-55,2,White,1,48,Man,4.0,3.0,False,False
66884bc1ae6c72e0b8d9e4e9,4,3,3474820,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,female,46-55,5,White,1,57,Man,2.0,3.0,False,True
5db0e56e95628c0011e6df82,4,2,3500638,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,male,26-35,1,White,1,11,Non-binary,4.0,1.0,True,False
64788046d0fc88f991d3847c,3,3,3500638,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,male,46-55,2,White,1,48,Man,3.0,3.0,True,True
66884bc1ae6c72e0b8d9e4e9,3,2,3500638,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,male,46-55,5,White,1,57,Man,2.0,3.0,False,False
5db0e56e95628c0011e6df82,4,1,3524507,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,female,26-35,1,White,1,11,Non-binary,4.0,1.0,True,True
64788046d0fc88f991d3847c,4,2,3524507,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,female,46-55,2,White,1,48,Man,3.0,3.0,False,False
66884bc1ae6c72e0b8d9e4e9,2,3,3524507,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,female,46-55,5,White,1,57,Man,2.0,2.0,True,False
5db0e56e95628c0011e6df82,1,3,3536378,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,male,26-35,1,White,1,11,Non-binary,1.0,2.0,True,False
64788046d0fc88f991d3847c,3,4,3536378,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,male,46-55,2,White,1,48,Man,2.0,3.0,False,False
66884bc1ae6c72e0b8d9e4e9,2,3,3536378,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,male,46-55,5,White,1,57,Man,1.0,4.0,False,False
5db0e56e95628c0011e6df82,4,3,3546815,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,female,26-35,1,White,1,11,Non-binary,4.0,2.0,True,False
64788046d0fc88f991d3847c,3,4,3546815,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,female,46-55,2,White,1,48,Man,3.0,3.0,True,False
66884bc1ae6c72e0b8d9e4e9,4,3,3546815,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,female,46-55,5,White,1,57,Man,1.0,4.0,False,False
5db0e56e95628c0011e6df82,1,4,3672974,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,male,26-35,1,White,1,11,Non-binary,1.0,3.0,True,False
64788046d0fc88f991d3847c,3,3,3672974,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,male,46-55,2,White,1,48,Man,3.0,3.0,True,True
66884bc1ae6c72e0b8d9e4e9,2,3,3672974,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,male,46-55,5,White,1,57,Man,2.0,3.0,True,True
5db0e56e95628c0011e6df82,2,2,3712430,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,male,26-35,1,White,1,11,Non-binary,4.0,2.0,False,True
64788046d0fc88f991d3847c,2,3,3712430,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,male,46-55,2,White,1,48,Man,3.0,3.0,False,True
66884bc1ae6c72e0b8d9e4e9,2,3,3712430,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,male,46-55,5,White,1,57,Man,2.0,3.0,True,True
5db0e56e95628c0011e6df82,1,3,3807999,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,female,26-35,1,White,1,11,Non-binary,4.0,1.0,False,False
64788046d0fc88f991d3847c,2,3,3807999,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,female,46-55,2,White,1,48,Man,2.0,3.0,True,True
66884bc1ae6c72e0b8d9e4e9,2,3,3807999,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,female,46-55,5,White,1,57,Man,1.0,4.0,False,False
5db0e56e95628c0011e6df82,4,3,3834464,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,female,26-35,1,White,1,11,Non-binary,2.0,2.0,False,False
64788046d0fc88f991d3847c,3,2,3834464,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,female,46-55,2,White,1,48,Man,3.0,4.0,True,False
66884bc1ae6c72e0b8d9e4e9,2,3,3834464,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,female,46-55,5,White,1,57,Man,3.0,2.0,False,False
5db0e56e95628c0011e6df82,4,3,3901881,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,female,26-35,1,White,1,11,Non-binary,5.0,4.0,False,False
64788046d0fc88f991d3847c,1,4,3901881,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,female,46-55,2,White,1,48,Man,2.0,3.0,False,False
66884bc1ae6c72e0b8d9e4e9,3,3,3901881,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,female,46-55,5,White,1,57,Man,1.0,4.0,False,False
5db0e56e95628c0011e6df82,3,1,3907322,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,male,26-35,1,White,1,11,Non-binary,4.0,2.0,False,False
64788046d0fc88f991d3847c,3,4,3907322,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,male,46-55,2,White,1,48,Man,3.0,3.0,True,False
66884bc1ae6c72e0b8d9e4e9,3,3,3907322,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,male,46-55,5,White,1,57,Man,2.0,3.0,False,True
5db0e56e95628c0011e6df82,3,1,3925061,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,female,26-35,1,White,1,11,Non-binary,4.0,3.0,False,False
64788046d0fc88f991d3847c,3,3,3925061,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,female,46-55,2,White,1,48,Man,2.0,3.0,False,True
66884bc1ae6c72e0b8d9e4e9,1,4,3925061,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,female,46-55,5,White,1,57,Man,4.0,3.0,False,False
5db0e56e95628c0011e6df82,2,3,3953885,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,male,26-35,1,White,1,11,Non-binary,2.0,3.0,True,True
64788046d0fc88f991d3847c,2,3,3953885,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,male,46-55,2,White,1,48,Man,2.0,3.0,True,True
66884bc1ae6c72e0b8d9e4e9,3,3,3953885,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,male,46-55,5,White,1,57,Man,2.0,4.0,False,False
5db0e56e95628c0011e6df82,4,2,3f25b222d9ced5b0f758ebdeb1334efc,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,female,26-35,1,White,1,11,Non-binary,4.0,3.0,True,False
64788046d0fc88f991d3847c,5,4,3f25b222d9ced5b0f758ebdeb1334efc,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,female,46-55,2,White,1,48,Man,4.0,3.0,False,False
66884bc1ae6c72e0b8d9e4e9,4,2,3f25b222d9ced5b0f758ebdeb1334efc,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,female,46-55,5,White,1,57,Man,4.0,4.0,True,False
5db0e56e95628c0011e6df82,2,3,4204349,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,male,26-35,1,White,1,11,Non-binary,2.0,2.0,True,False
64788046d0fc88f991d3847c,3,3,4204349,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,male,46-55,2,White,1,48,Man,3.0,3.0,True,True
66884bc1ae6c72e0b8d9e4e9,4,3,4204349,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,male,46-55,5,White,1,57,Man,3.0,3.0,False,True
5db0e56e95628c0011e6df82,1,4,4208244,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,BLOG,female,26-35,1,White,1,11,Non-binary,1.0,4.0,True,True
64788046d0fc88f991d3847c,1,4,4208244,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,BLOG,female,46-55,2,White,1,48,Man,1.0,4.0,True,True
66884bc1ae6c72e0b8d9e4e9,2,3,4208244,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,BLOG,female,46-55,5,White,1,57,Man,1.0,4.0,False,False
5db0e56e95628c0011e6df82,3,4,4552,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PASTEL,female,26-35,1,White,1,11,Non-binary,4.0,2.0,False,False
64788046d0fc88f991d3847c,3,4,4552,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PASTEL,female,46-55,2,White,1,48,Man,3.0,3.0,True,False
66884bc1ae6c72e0b8d9e4e9,4,3,4552,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PASTEL,female,46-55,5,White,1,57,Man,2.0,4.0,False,False
5db0e56e95628c0011e6df82,4,2,5114c364f95c6539f5c52c4e4a3ea4cc,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,female,26-35,1,White,1,11,Non-binary,5.0,3.0,False,False
64788046d0fc88f991d3847c,3,3,5114c364f95c6539f5c52c4e4a3ea4cc,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,female,46-55,2,White,1,48,Man,3.0,3.0,True,True
66884bc1ae6c72e0b8d9e4e9,2,3,5114c364f95c6539f5c52c4e4a3ea4cc,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,female,46-55,5,White,1,57,Man,3.0,2.0,False,False
5db0e56e95628c0011e6df82,3,4,5186,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PASTEL,male,26-35,1,White,1,11,Non-binary,4.0,2.0,False,False
64788046d0fc88f991d3847c,3,3,5186,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PASTEL,male,46-55,2,White,1,48,Man,3.0,3.0,True,True
66884bc1ae6c72e0b8d9e4e9,4,3,5186,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PASTEL,male,46-55,5,White,1,57,Man,2.0,3.0,False,True
5db0e56e95628c0011e6df82,3,3,59fd3e7abfc87cfafa1cb588414f78a0,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,female,26-35,1,White,1,11,Non-binary,5.0,3.0,False,True
64788046d0fc88f991d3847c,5,4,59fd3e7abfc87cfafa1cb588414f78a0,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,female,46-55,2,White,1,48,Man,4.0,3.0,False,False
66884bc1ae6c72e0b8d9e4e9,4,3,59fd3e7abfc87cfafa1cb588414f78a0,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,female,46-55,5,White,1,57,Man,5.0,4.0,False,False
5db0e56e95628c0011e6df82,5,3,5d1b1c9f5e4c45ceb34b1846eaf1bcbb,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,female,26-35,1,White,1,11,Non-binary,5.0,4.0,True,False
64788046d0fc88f991d3847c,5,4,5d1b1c9f5e4c45ceb34b1846eaf1bcbb,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,female,46-55,2,White,1,48,Man,5.0,4.0,True,True
66884bc1ae6c72e0b8d9e4e9,4,3,5d1b1c9f5e4c45ceb34b1846eaf1bcbb,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,female,46-55,5,White,1,57,Man,5.0,4.0,False,False
5db0e56e95628c0011e6df82,4,3,6691a7d4760f14982c9b46a08f44c5f9,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,female,26-35,1,White,1,11,Non-binary,4.0,3.0,True,True
64788046d0fc88f991d3847c,3,3,6691a7d4760f14982c9b46a08f44c5f9,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,female,46-55,2,White,1,48,Man,2.0,3.0,False,True
66884bc1ae6c72e0b8d9e4e9,2,3,6691a7d4760f14982c9b46a08f44c5f9,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,female,46-55,5,White,1,57,Man,3.0,3.0,False,True
5db0e56e95628c0011e6df82,4,3,81e9f1697d485ca3cf0a0780ce1bfa7a,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,female,26-35,1,White,1,11,Non-binary,5.0,4.0,False,False
64788046d0fc88f991d3847c,3,4,81e9f1697d485ca3cf0a0780ce1bfa7a,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,female,46-55,2,White,1,48,Man,3.0,4.0,True,True
66884bc1ae6c72e0b8d9e4e9,4,3,81e9f1697d485ca3cf0a0780ce1bfa7a,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,female,46-55,5,White,1,57,Man,4.0,4.0,True,False
5db0e56e95628c0011e6df82,4,2,8619ceda0553debdbd03c4128b4572ce,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,male,26-35,1,White,1,11,Non-binary,4.0,2.0,True,True
64788046d0fc88f991d3847c,5,4,8619ceda0553debdbd03c4128b4572ce,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,male,46-55,2,White,1,48,Man,4.0,3.0,False,False
66884bc1ae6c72e0b8d9e4e9,3,2,8619ceda0553debdbd03c4128b4572ce,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,male,46-55,5,White,1,57,Man,4.0,3.0,False,False
5db0e56e95628c0011e6df82,5,3,90969d54582724ab99dc86b8c46a0139,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,male,26-35,1,White,1,11,Non-binary,4.0,2.0,False,False
64788046d0fc88f991d3847c,4,3,90969d54582724ab99dc86b8c46a0139,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,male,46-55,2,White,1,48,Man,4.0,3.0,True,True
66884bc1ae6c72e0b8d9e4e9,2,2,90969d54582724ab99dc86b8c46a0139,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,male,46-55,5,White,1,57,Man,4.0,3.0,False,False
5db0e56e95628c0011e6df82,2,1,9d0a4a97073f6185b53cb94b442fb168,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,male,26-35,1,White,1,11,Non-binary,3.0,2.0,False,False
64788046d0fc88f991d3847c,3,4,9d0a4a97073f6185b53cb94b442fb168,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,male,46-55,2,White,1,48,Man,3.0,4.0,True,True
66884bc1ae6c72e0b8d9e4e9,3,3,9d0a4a97073f6185b53cb94b442fb168,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,male,46-55,5,White,1,57,Man,2.0,4.0,False,False
5db0e56e95628c0011e6df82,2,3,c6dc2df8bb6bf7e04094fbf769105a3d,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,male,26-35,1,White,1,11,Non-binary,3.0,3.0,False,True
64788046d0fc88f991d3847c,3,4,c6dc2df8bb6bf7e04094fbf769105a3d,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,male,46-55,2,White,1,48,Man,1.0,4.0,False,True
66884bc1ae6c72e0b8d9e4e9,3,3,c6dc2df8bb6bf7e04094fbf769105a3d,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,male,46-55,5,White,1,57,Man,3.0,3.0,True,True
5db0e56e95628c0011e6df82,4,3,ef5b90c05992e18554be817031b376b,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,female,26-35,1,White,1,11,Non-binary,4.0,3.0,True,True
64788046d0fc88f991d3847c,3,4,ef5b90c05992e18554be817031b376b,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,female,46-55,2,White,1,48,Man,3.0,4.0,True,True
66884bc1ae6c72e0b8d9e4e9,2,3,ef5b90c05992e18554be817031b376b,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,female,46-55,5,White,1,57,Man,2.0,3.0,True,True
5db0e56e95628c0011e6df82,4,2,fa6d4c398d1589d5466e70e1b7509a7a,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,female,26-35,1,White,1,11,Non-binary,5.0,3.0,False,False
64788046d0fc88f991d3847c,5,4,fa6d4c398d1589d5466e70e1b7509a7a,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,female,46-55,2,White,1,48,Man,4.0,3.0,False,False
66884bc1ae6c72e0b8d9e4e9,3,3,fa6d4c398d1589d5466e70e1b7509a7a,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,female,46-55,5,White,1,57,Man,4.0,4.0,False,False
5db0e56e95628c0011e6df82,2,3,fcfed6ffa020a9c6783a7b232b8028cc,660,31,Female,White,United Kingdom,Unemployed (and job seeking),Non-binary,7,PAN13-EN,male,26-35,1,White,1,11,Non-binary,2.0,3.0,True,True
64788046d0fc88f991d3847c,2,4,fcfed6ffa020a9c6783a7b232b8028cc,2870,54,Male,White,United States,DATA_EXPIRED,Man,7,PAN13-EN,male,46-55,2,White,1,48,Man,1.0,4.0,False,True
66884bc1ae6c72e0b8d9e4e9,3,3,fcfed6ffa020a9c6783a7b232b8028cc,3424,47,Male,White,United States,Unemployed (and job seeking),Man,7,PAN13-EN,male,46-55,5,White,1,57,Man,1.0,4.0,False,False
580d5d1f357e890001dd14ce,1,4,11730,2115,41,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,8,PASTEL,female,36-45,1,White,1,35,Man,1.0,4.0,True,True
5f87d9bfc31a1322cfc32cbd,5,4,11730,2059,39,Female,White,United States,DATA_EXPIRED,Woman,8,PASTEL,female,36-45,4,White,1,34,Woman,,,False,False
63936bad01efa1e55f6e149d,2,3,11730,2119,59,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,female,56-65,5,White,1,35,Woman,,,False,False
6671beaf74f23fc744083c51,1,4,11730,1011,65,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,female,56-65,7,White,1,17,Woman,,,False,False
67ace9bbfcaca695f1deb4bc,2,3,11730,1677,28,Female,White,United States,Full-Time,Woman,8,PASTEL,female,26-35,10,White,1,28,Woman,,,False,False
580d5d1f357e890001dd14ce,1,4,12314,2115,41,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,8,PASTEL,female,36-45,1,White,1,35,Man,4.0,2.0,False,False
5f87d9bfc31a1322cfc32cbd,2,2,12314,2059,39,Female,White,United States,DATA_EXPIRED,Woman,8,PASTEL,female,36-45,4,White,1,34,Woman,,,False,False
63936bad01efa1e55f6e149d,2,3,12314,2119,59,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,female,56-65,5,White,1,35,Woman,,,False,False
6671beaf74f23fc744083c51,1,4,12314,1011,65,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,female,56-65,7,White,1,17,Woman,,,False,False
67ace9bbfcaca695f1deb4bc,1,4,12314,1677,28,Female,White,United States,Full-Time,Woman,8,PASTEL,female,26-35,10,White,1,28,Woman,,,False,False
580d5d1f357e890001dd14ce,5,4,16685,2115,41,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,8,PASTEL,male,36-45,1,White,1,35,Man,4.0,3.0,False,False
5f87d9bfc31a1322cfc32cbd,3,3,16685,2059,39,Female,White,United States,DATA_EXPIRED,Woman,8,PASTEL,male,36-45,4,White,1,34,Woman,,,False,False
63936bad01efa1e55f6e149d,3,3,16685,2119,59,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,male,56-65,5,White,1,35,Woman,,,False,False
6671beaf74f23fc744083c51,2,2,16685,1011,65,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,male,56-65,7,White,1,17,Woman,,,False,False
67ace9bbfcaca695f1deb4bc,4,3,16685,1677,28,Female,White,United States,Full-Time,Woman,8,PASTEL,male,26-35,10,White,1,28,Woman,,,False,False
580d5d1f357e890001dd14ce,2,3,1722,2115,41,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,8,PASTEL,male,36-45,1,White,1,35,Man,4.0,2.0,False,False
5f87d9bfc31a1322cfc32cbd,3,3,1722,2059,39,Female,White,United States,DATA_EXPIRED,Woman,8,PASTEL,male,36-45,4,White,1,34,Woman,,,False,False
63936bad01efa1e55f6e149d,3,3,1722,2119,59,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,male,56-65,5,White,1,35,Woman,,,False,False
6671beaf74f23fc744083c51,1,4,1722,1011,65,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,male,56-65,7,White,1,17,Woman,,,False,False
67ace9bbfcaca695f1deb4bc,2,3,1722,1677,28,Female,White,United States,Full-Time,Woman,8,PASTEL,male,26-35,10,White,1,28,Woman,,,False,False
580d5d1f357e890001dd14ce,5,4,21286,2115,41,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,8,PASTEL,female,36-45,1,White,1,35,Man,3.0,2.0,False,False
5f87d9bfc31a1322cfc32cbd,3,2,21286,2059,39,Female,White,United States,DATA_EXPIRED,Woman,8,PASTEL,female,36-45,4,White,1,34,Woman,,,False,False
63936bad01efa1e55f6e149d,3,4,21286,2119,59,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,female,56-65,5,White,1,35,Woman,,,False,False
6671beaf74f23fc744083c51,3,2,21286,1011,65,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,female,56-65,7,White,1,17,Woman,,,False,False
67ace9bbfcaca695f1deb4bc,4,3,21286,1677,28,Female,White,United States,Full-Time,Woman,8,PASTEL,female,26-35,10,White,1,28,Woman,,,False,False
580d5d1f357e890001dd14ce,3,3,26726,2115,41,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,8,PASTEL,female,36-45,1,White,1,35,Man,4.0,3.0,False,True
5f87d9bfc31a1322cfc32cbd,5,4,26726,2059,39,Female,White,United States,DATA_EXPIRED,Woman,8,PASTEL,female,36-45,4,White,1,34,Woman,,,False,False
63936bad01efa1e55f6e149d,2,2,26726,2119,59,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,female,56-65,5,White,1,35,Woman,,,False,False
6671beaf74f23fc744083c51,3,1,26726,1011,65,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,female,56-65,7,White,1,17,Woman,,,False,False
67ace9bbfcaca695f1deb4bc,4,2,26726,1677,28,Female,White,United States,Full-Time,Woman,8,PASTEL,female,26-35,10,White,1,28,Woman,,,False,False
580d5d1f357e890001dd14ce,2,3,28939,2115,41,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,8,PASTEL,female,36-45,1,White,1,35,Man,4.0,3.0,False,True
5f87d9bfc31a1322cfc32cbd,5,4,28939,2059,39,Female,White,United States,DATA_EXPIRED,Woman,8,PASTEL,female,36-45,4,White,1,34,Woman,,,False,False
63936bad01efa1e55f6e149d,3,3,28939,2119,59,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,female,56-65,5,White,1,35,Woman,,,False,False
6671beaf74f23fc744083c51,2,1,28939,1011,65,Female,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Woman,8,PASTEL,female,56-65,7,White,1,17,Woman,,,False,False
67ace9bbfcaca695f1deb4bc,2,2,28939,1677,28,Female,White,United States,Full-Time,Woman,8,PASTEL,female,26-35,10,White,1,28,Woman,,,False,False
580d5d1f357e890001dd14ce,3,3,31408,2115,41,Male,White,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Man,8,PASTEL,Non-binary,36-45,1,White,1,35,Man,5.0,4.0,False,False
