"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","pred_gender","Submission id","Status","Custom study tncs accepted at","Started at","Completed at","Reviewed at","Archived at","Time taken","Completion code","Total approvals","Age","Sex","Ethnicity simplified","Country of birth","Country of residence","Nationality","Language","Student status","Employment status","URL","Gender"
"5608a73fd7def20012b7389d","I met this female ski instructor before skiing on the mountain. Snow was hanging over the cliffs making it difficult to see the trail. This female is finding it hard to go up the steep hills. She's ready to get to the top! You could tell she loved zooming down the slopes. A skiing female loved this particular mountain. The snow was hanging off the cliffs, making it difficult to see where the mountain ended! The female found these particular hills hard. It is always exciting to be at the top getting ready to ski down. Everyone loved zooming down the slopes.","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,2,2,"Female","30672","","67aa4f711fc65cad00f37c53","APPROVED","Not Applicable",2025-02-10 19:12:05.512,2025-02-10 19:24:14.449,2025-02-10 21:27:30.941,2025-02-10 19:24:43.62832,729,"C1DSW210",8578,"37","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style.streamlit.app/",NA
"5608a73fd7def20012b7389d","Last night I jammed with Brian and Randy. (This is Jeff's band, minus Jeff, who got married Saturday and is busy.) Brian invited a singer/songwriter he'd never heard to come jam with us. JD, though a very sweet young woman, is a novice musician. She didn't get her guitar in tune. I suffer when I ...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,4,3,"male","4217058","","67aa4f711fc65cad00f37c53","APPROVED","Not Applicable",2025-02-10 19:12:05.512,2025-02-10 19:24:14.449,2025-02-10 21:27:30.941,2025-02-10 19:24:43.62832,729,"C1DSW210",8578,"37","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style.streamlit.app/",NA
"580d5d1f357e890001dd14ce","I live on Long Island and work in Manhattan. Since I'm not a total masochist, I choose to avoid driving into Manhattan. So I take the Long Island Rail Road, perhaps the world's most overpriced mode of transportation. I pay over $240 per month for a Rail Road and Subway pass. And there is talk tha...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"BLOG","I agree",NA,5,4,"male","4243411","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
"580d5d1f357e890001dd14ce","Flight handling marketplace is the particular vast field which has the brilliant using technology as well as better technology. The particular airfield sector has its two significant categorizations, the first is municipal flight and another the first is security flight. You will find there's big...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PAN13-EN","I agree",NA,3,3,"male","dd337b163ab1df5a30ee5b889880fba8","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
"580d5d1f357e890001dd14ce","There was a family gathering at my sister's house a few weeks ago. My sister made cute signs directing people towards the refreshments. I talked to her while she was holding her new baby. We took a lot of funny pictures of the baby doing adult things. I helped her with hanging up even more funny signs that made the guests laugh.","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,1,4,"Female","12314","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
"580d5d1f357e890001dd14ce","Hmm... this was my first day of actual summer vacation and i had to get up at like 7 b/c my sister wanted me to go with her to her chiroprators appt and on the way there while i had been very nice to actually get up and go with her, she starts getting all mad at me. Im like what the heck!! why r ...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,3,3,"female","3601167","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
"580d5d1f357e890001dd14ce","There was a little red house that a family used to lived in. It was in the middle of a pine forest. All the children had left and the husband had died, so the mom was the only one left. She had a small pension, so she only kept the light and heat running in the kitchen. Being alone in the house was like being the only visitor in a museum.","4: Somewhat Masculine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,4,2,"Female","33648","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
"580d5d1f357e890001dd14ce","Look at what I can do!!! Damn that guy can do some cool bike stunts. And now we race on the twirly thing. And go down a long slope. And allllll the way around the corner.","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"PASTEL","I agree",NA,3,3,"Female","26726","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
"580d5d1f357e890001dd14ce","Not much to say today. Just getting started.I was having a bad day or maybe a bad week. Josh I know it is just a house. The house is more of a metaphor for a bigger deal. Dana, we are trying to rent it we will see what happens. If we can do that we won't lose money as fast. Brandon, thanks for yo...","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"BLOG","I agree",NA,2,2,"male","3377846","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
"580d5d1f357e890001dd14ce","It is true discount vouchers in Middlesbrough can be utilized in many sorts of venues, and more and more companies in many sectors are employing these in order to endorse their own services and goods. They consider it is a superb strategy to develop their trade and publicise it, and also it's les...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,5,4,"female","5c610c13d1d6539a834ba389a1d68f9a","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
"580d5d1f357e890001dd14ce","Today is the day, we have our signs and our commitment. We are ready to make a stand and protest for what is right. With my friends and aquatints we will rally for a cause that has been left in the shadows . The further we get into the protest the stronger I feel about what we stand for. Witnesses will see our commitment, maybe they will ignore us, hopefully they join us.","4: Somewhat Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,4,4,"Non-binary","7413","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
"580d5d1f357e890001dd14ce","The particular Perspective Silver precious metal Greeting card can be a prepaid card that's equivalent with a lot of with the atm cards a single sees these days bni kartu kredit. It provides a great chance for those who want to saving time and funds and want to be in control and also control thei...","5: Very Masculine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PAN13-EN","I agree",NA,5,4,"male","78b3e039c3068cae98233282064ce3d9","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
"580d5d1f357e890001dd14ce","I talked to Mike last night. Mike says the hat should have worked, but since it didn't, we need to get serious. Mike told me he found out from Erika that Chelsea likes skaters with skills . I told Mike thats so ghetto, because I can kickflip and ollie almost as good as Matt, the last guy she date...","3: Neutral","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,3,3,"male","3761676","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
"580d5d1f357e890001dd14ce","While I walked the countryside I imagined the story of some of the buildings I passed along my route,stone buildings can be very special and evoke some powerful emotions. You could look at a stone building and see a school or a hospital that once was. You could look at a building with turrets and dream of a princess who might have cried to be left go. You could look at a building and see the color and that might evoke some thoughts, was this a place where George Washington might have slept ? Looking at a tutor home, has a sense of gothic background maybe this is a place where black magic and sorcercery once were found.","1: Very Feminine","4: Very Confident. You were very certain about your judgment with no hesitation",NA,"PASTEL","I agree",NA,1,4,"Female","4363","","67abcce293785eb025449742","APPROVED","Not Applicable",2025-02-11 22:19:23.438,2025-02-11 22:54:37.899,2025-02-11 22:54:50.563,2025-02-11 22:55:19.808084,2115,"C1DSW210",9166,"41","Male","White","United States","United States","United States","English","No","Not in paid work (e.g. homemaker', 'retired or disabled)","https://gender-writing-style2.streamlit.app/","Man (including Trans Male/Trans Man)"
