"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","mapped_style","round"
"675dd4aed41b2116f978a0a1","Summer is the best time to watch old movies. There isn’t really anything on TV, except reruns. Since I saw the shows I like the first time, I really only watch reruns of crime shows like Law and Order or Without a Trace. But honestly, I don’t need an excuse to watch old movies. It’s just a good reasoning -- especially since I don’t have cable. And tonight I got to watch another Van Johnson movie.","5","4: Very Confident. You were very certain about your judgment with no hesitation.",NA,"BLOG","I agree",NA,5,4,"female","2360457",5,1
"5fa8827f5d5c5c73a1308378","Summer is the best time to watch old movies. There isn’t really anything on TV, except reruns. Since I saw the shows I like the first time, I really only watch reruns of crime shows like Law and Order or Without a Trace. But honestly, I don’t need an excuse to watch old movies. It’s just a good reasoning -- especially since I don’t have cable. And tonight I got to watch another Van Johnson movie.","2","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.","feels feminine, just how they set the scene.","BLOG","I agree",NA,2,2,"female","2360457",1,1
"5e69987e0873d600084bc920","haha...ok...this is more abt my personal feeling lol...think tt no ppl can come here and i will tell no one ant it...ok...haha...coz i so lazy to buy a book to keep all my entries so i decided to come online to type lol...like tt save more money...haha…","3","1: Not Confident. You were unsure or found the text ambiguous",NA,"BLOG","I agree",NA,3,1,"female","2950030",3,1
"66465157b6bf80457ea8d9fd","haha...ok...this is more abt my personal feeling lol...think tt no ppl can come here and i will tell no one ant it...ok...haha...coz i so lazy to buy a book to keep all my entries so i decided to come online to type lol...like tt save more money...haha…","2","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts.",NA,"BLOG","I agree",NA,2,2,"female","2950030",1,1
"677b8a7c2a2c77756c6e49c8","haha...ok...this is more abt my personal feeling lol...think tt no ppl can come here and i will tell no one ant it...ok...haha...coz i so lazy to buy a book to keep all my entries so i decided to come online to type lol...like tt save more money...haha…","3","1: Not Confident. You were unsure or found the text ambiguous",NA,"BLOG","I agree",NA,3,1,"female","2950030",3,1
"5bf1c289a34fea0001ddbe06","haha...ok...this is more abt my personal feeling lol...think tt no ppl can come here and i will tell no one ant it...ok...haha...coz i so lazy to buy a book to keep all my entries so i decided to come online to type lol...like tt save more money...haha…","1","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.",NA,"BLOG","I agree",NA,1,2,"female","2950030",1,1
"675898341fe16ac844f98d26","haha...ok...this is more abt my personal feeling lol...think tt no ppl can come here and i will tell no one ant it...ok...haha...coz i so lazy to buy a book to keep all my entries so i decided to come online to type lol...like tt save more money...haha…","2","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts.",NA,"BLOG","I agree",NA,2,2,"female","2950030",1,1
"5a7db51c2a842c0001fc7657","haha...ok...this is more abt my personal feeling lol...think tt no ppl can come here and i will tell no one ant it...ok...haha...coz i so lazy to buy a book to keep all my entries so i decided to come online to type lol...like tt save more money...haha…","3","1: Not Confident. You were unsure or found the text ambiguous","Language is hard to decipher.","BLOG","I agree",NA,3,1,"female","2950030",3,1
"673c9f4e2c5c7104667e8e46","haha...ok...this is more abt my personal feeling lol...think tt no ppl can come here and i will tell no one ant it...ok...haha...coz i so lazy to buy a book to keep all my entries so i decided to come online to type lol...like tt save more money...haha…","2","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.","The text reflects personal feelings and uses a casual, conversational tone.","BLOG","I agree",NA,2,2,"female","2950030",1,1
"62d2aee15e1dc6709bdcace0","haha...ok...this is more abt my personal feeling lol...think tt no ppl can come here and i will tell no one ant it...ok...haha...coz i so lazy to buy a book to keep all my entries so i decided to come online to type lol...like tt save more money...haha…","3","1: Not Confident. You were unsure or found the text ambiguous",NA,"BLOG","I agree",NA,3,1,"female","2950030",3,1
"675dd4aed41b2116f978a0a1","haha...ok...this is more abt my personal feeling lol...think tt no ppl can come here and i will tell no one ant it...ok...haha...coz i so lazy to buy a book to keep all my entries so i decided to come online to type lol...like tt save more money...haha…","2","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.",NA,"BLOG","I agree",NA,2,2,"female","2950030",1,1
"5fa8827f5d5c5c73a1308378","haha...ok...this is more abt my personal feeling lol...think tt no ppl can come here and i will tell no one ant it...ok...haha...coz i so lazy to buy a book to keep all my entries so i decided to come online to type lol...like tt save more money...haha…","1","4: Very Confident. You were very certain about your judgment with no hesitation.","it just feels like a teenage girl, and mentions ""personal feeling""","BLOG","I agree",NA,1,4,"female","2950030",1,1
"5e69987e0873d600084bc920","I've been watching that movie 'Blue Crush' for about 15 minutes and I already hate it. No depth, no dialogue, no point. The actors are awful - every line in the movie sounded utterly scripted, and not to mention that the content of their conversations is terrible. This is just a fuel for capitalist, egotistical mindsets of our corrupted youth.","5","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.",NA,"BLOG","I agree",NA,5,2,"male","2479244",5,1
"66465157b6bf80457ea8d9fd","I've been watching that movie 'Blue Crush' for about 15 minutes and I already hate it. No depth, no dialogue, no point. The actors are awful - every line in the movie sounded utterly scripted, and not to mention that the content of their conversations is terrible. This is just a fuel for capitalist, egotistical mindsets of our corrupted youth.","4","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.",NA,"BLOG","I agree",NA,4,2,"male","2479244",5,1
"677b8a7c2a2c77756c6e49c8","I've been watching that movie 'Blue Crush' for about 15 minutes and I already hate it. No depth, no dialogue, no point. The actors are awful - every line in the movie sounded utterly scripted, and not to mention that the content of their conversations is terrible. This is just a fuel for capitalist, egotistical mindsets of our corrupted youth.","4","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.",NA,"BLOG","I agree",NA,4,2,"male","2479244",5,1
"5bf1c289a34fea0001ddbe06","I've been watching that movie 'Blue Crush' for about 15 minutes and I already hate it. No depth, no dialogue, no point. The actors are awful - every line in the movie sounded utterly scripted, and not to mention that the content of their conversations is terrible. This is just a fuel for capitalist, egotistical mindsets of our corrupted youth.","5","4: Very Confident. You were very certain about your judgment with no hesitation.",NA,"BLOG","I agree",NA,5,4,"male","2479244",5,1
